gene,species,state
FOXD3,Cercopithecus_mitis,monochromatic
FOXD3,Alouatta_palliata,monochromatic
FOXD3,Trachypithecus_johnii,dichromatic
FOXD3,Ateles_chamek,monochromatic
FOXD3,Sapajus_apella,monochromatic
FOXD3,Papio_anubis,monochromatic
FOXD3,Hylobates_klossii,monochromatic
FOXD3,Cercopithecus_nictitans,monochromatic
FOXD3,Cercopithecus_solatus,monochromatic
FOXD3,Macaca_fuscata,monochromatic
FOXD3,Trachypithecus_vetulus,monochromatic
FOXD3,Symphalangus_syndactylus,monochromatic
FOXD3,Colobus_angolensis,dichromatic
FOXD3,Trachypithecus_cristatus,dichromatic
FOXD3,Macaca_cyclopis,monochromatic
FOXD3,Lophocebus_aterrimus,monochromatic
FOXD3,Eulemur_fulvus,monochromatic
FOXD3,Rhinopithecus_roxellana,monochromatic
FOXD3,Eulemur_mongoz,dichromatic
FOXD3,Eulemur_rubriventer,monochromatic
FOXD3,Macaca_tonkeana,monochromatic
FOXD3,Cercopithecus_pogonias,monochromatic
FOXD3,Hapalemur_griseus,monochromatic
FOXD3,Lemur_catta,monochromatic
FOXD3,Mandrillus_sphinx,monochromatic
FOXD3,Papio_cynocephalus,monochromatic
FOXD3,Erythrocebus_patas,dichromatic
FOXD3,Saimiri_boliviensis,monochromatic
FOXD3,Cercopithecus_cephus,monochromatic
FOXD3,Eulemur_flavifrons,dichromatic
FOXD3,Macaca_arctoides,dichromatic
FOXD3,Macaca_thibetana,monochromatic
FOXD3,Trachypithecus_francoisi,dichromatic
FOXD3,Saimiri_ustus,monochromatic
FOXD3,Callicebus_cinerascens,monochromatic
FOXD3,Cacajao_calvus,monochromatic
FOXD3,Cercopithecus_diana,monochromatic
FOXD3,Cercocebus_torquatus,monochromatic
FOXD3,Nomascus_concolor,dichromatic
FOXD3,Brachyteles_arachnoides,monochromatic
FOXD3,Trachypithecus_auratus,dichromatic
FOXD3,Cebus_olivaceus,monochromatic
FOXD3,Ateles_marginatus,monochromatic
FSHB,Cercopithecus_hamlyni,dichromatic
FSHB,Cacajao_melanocephalus,monochromatic
FSHB,Cercopithecus_neglectus,monochromatic
FSHB,Colobus_guereza,dichromatic
FSHB,Nomascus_leucogenys,dichromatic
FSHB,Macaca_nigra,monochromatic
FSHB,Rhinopithecus_bieti,monochromatic
FSHB,Varecia_variegata,monochromatic
FSHB,Macaca_mulatta,monochromatic
FSHB,Hylobates_agilis,monochromatic
FSHB,Lagothrix_lagotricha,monochromatic
FSHB,Pygathrix_nemaeus,monochromatic
FSHB,Callicebus_moloch,monochromatic
FSHB,Ateles_geoffroyi,monochromatic
FSHB,Papio_papio,monochromatic
FSHB,Prolemur_simus,monochromatic
FSHB,Chiropotes_chiropotes,monochromatic
FSHB,Eulemur_coronatus,monochromatic
FSHB,Trachypithecus_pileatus,dichromatic
FSHB,Alouatta_seniculus,monochromatic
FSHB,Macaca_radiata,monochromatic
FSHB,Saimiri_sciureus,monochromatic
FSHB,Saimiri_oerstedii,monochromatic
FSHB,Theropithecus_gelada,monochromatic
FSHB,Cebus_albifrons,monochromatic
FSHB,Alouatta_caraya,dichromatic
FSHB,Mandrillus_leucophaeus,monochromatic
FSHB,Callicebus_brunneus,monochromatic
FSHB,Nomascus_gabriellae,dichromatic
FSHB,Cercopithecus_campbelli,monochromatic
FSHB,Callicebus_hoffmannsi,monochromatic
FSHB,Papio_ursinus,monochromatic
FSHB,Pithecia_albicans,monochromatic
FSHB,Presbytis_melalophos,monochromatic
FSHB,Eulemur_macaco,dichromatic
FSHB,Hylobates_pileatus,dichromatic
FSHB,Alouatta_belzebul,monochromatic
FSHB,Callicebus_donacophilus,monochromatic
FSHB,Ateles_fusciceps,monochromatic
FSHB,Ateles_belzebuth,monochromatic
FSHB,Cercopithecus_lhoesti,monochromatic
FSHB,Presbytis_comata,monochromatic
FSHB,Cercopithecus_mona,monochromatic
FSHB,Colobus_polykomos,monochromatic
FSHB,Ateles_paniscus,monochromatic
FSHB,Hylobates_moloch,monochromatic
FSHB,Cercopithecus_petaurista,monochromatic
FSHB,Pygathrix_cinerea,monochromatic
FSHB,Trachypithecus_obscurus,dichromatic
FSHB,Trachypithecus_geei,dichromatic
FSHB,Cercopithecus_preussi,monochromatic
FSHB,Pithecia_pithecia,dichromatic
FSHB,Cercopithecus_ascanius,monochromatic
FSHB,Callicebus_caligatus,monochromatic
FSHB,Cercocebus_atys,monochromatic
FSHB,Allenopithecus_nigroviridis,monochromatic
FSHB,Cercopithecus_mitis,monochromatic
FSHB,Alouatta_palliata,monochromatic
FSHB,Trachypithecus_johnii,dichromatic
FSHB,Ateles_chamek,monochromatic
FSHB,Sapajus_apella,monochromatic
FSHB,Papio_anubis,monochromatic
FSHB,Hylobates_klossii,monochromatic
FSHB,Cercopithecus_nictitans,monochromatic
FSHB,Cercopithecus_solatus,monochromatic
FSHB,Simias_concolor,monochromatic
FSHB,Macaca_fuscata,monochromatic
FSHB,Trachypithecus_vetulus,monochromatic
FSHB,Symphalangus_syndactylus,monochromatic
FSHB,Colobus_angolensis,dichromatic
FSHB,Trachypithecus_cristatus,dichromatic
FSHB,Macaca_cyclopis,monochromatic
FSHB,Lophocebus_aterrimus,monochromatic
FSHB,Eulemur_fulvus,monochromatic
FSHB,Rhinopithecus_roxellana,monochromatic
FSHB,Eulemur_mongoz,dichromatic
FSHB,Eulemur_rubriventer,monochromatic
FSHB,Macaca_tonkeana,monochromatic
FSHB,Cercopithecus_pogonias,monochromatic
FSHB,Mandrillus_sphinx,monochromatic
FSHB,Papio_cynocephalus,monochromatic
FSHB,Erythrocebus_patas,dichromatic
FSHB,Saimiri_boliviensis,monochromatic
FSHB,Cercopithecus_cephus,monochromatic
FSHB,Eulemur_flavifrons,dichromatic
FSHB,Macaca_arctoides,dichromatic
FSHB,Presbytis_potenziani,monochromatic
FSHB,Macaca_thibetana,monochromatic
FSHB,Trachypithecus_francoisi,dichromatic
FSHB,Saimiri_ustus,monochromatic
FSHB,Callicebus_cinerascens,monochromatic
FSHB,Cacajao_calvus,monochromatic
FSHB,Cercopithecus_diana,monochromatic
FSHB,Cercocebus_torquatus,monochromatic
FSHB,Nomascus_concolor,dichromatic
FSHB,Brachyteles_arachnoides,monochromatic
FSHB,Trachypithecus_auratus,dichromatic
FSHB,Cebus_olivaceus,monochromatic
FSHB,Ateles_marginatus,monochromatic
FSHR,Cercopithecus_hamlyni,dichromatic
FSHR,Cacajao_melanocephalus,monochromatic
FSHR,Cercopithecus_neglectus,monochromatic
FSHR,Colobus_guereza,dichromatic
FSHR,Nomascus_leucogenys,dichromatic
FSHR,Macaca_nigra,monochromatic
FSHR,Rhinopithecus_bieti,monochromatic
FSHR,Varecia_variegata,monochromatic
FSHR,Macaca_mulatta,monochromatic
FSHR,Hylobates_agilis,monochromatic
FSHR,Lagothrix_lagotricha,monochromatic
FSHR,Pygathrix_nemaeus,monochromatic
FSHR,Callicebus_moloch,monochromatic
FSHR,Ateles_geoffroyi,monochromatic
FSHR,Papio_papio,monochromatic
FSHR,Prolemur_simus,monochromatic
FSHR,Chiropotes_chiropotes,monochromatic
FSHR,Eulemur_coronatus,monochromatic
FSHR,Trachypithecus_pileatus,dichromatic
FSHR,Alouatta_seniculus,monochromatic
FSHR,Macaca_radiata,monochromatic
FSHR,Saimiri_sciureus,monochromatic
FSHR,Saimiri_oerstedii,monochromatic
FSHR,Theropithecus_gelada,monochromatic
FSHR,Cebus_albifrons,monochromatic
FSHR,Alouatta_caraya,dichromatic
FSHR,Mandrillus_leucophaeus,monochromatic
FSHR,Callicebus_brunneus,monochromatic
FSHR,Nomascus_gabriellae,dichromatic
FSHR,Cercopithecus_campbelli,monochromatic
FSHR,Callicebus_hoffmannsi,monochromatic
FSHR,Papio_ursinus,monochromatic
FSHR,Pithecia_albicans,monochromatic
FSHR,Presbytis_melalophos,monochromatic
FSHR,Eulemur_macaco,dichromatic
FSHR,Hylobates_pileatus,dichromatic
FSHR,Alouatta_belzebul,monochromatic
FSHR,Callicebus_donacophilus,monochromatic
FSHR,Ateles_fusciceps,monochromatic
FSHR,Ateles_belzebuth,monochromatic
FSHR,Cercopithecus_lhoesti,monochromatic
FSHR,Presbytis_comata,monochromatic
FSHR,Cercopithecus_mona,monochromatic
FSHR,Colobus_polykomos,monochromatic
FSHR,Ateles_paniscus,monochromatic
FSHR,Hylobates_moloch,monochromatic
FSHR,Cercopithecus_petaurista,monochromatic
FSHR,Pygathrix_cinerea,monochromatic
FSHR,Trachypithecus_obscurus,dichromatic
FSHR,Trachypithecus_geei,dichromatic
FSHR,Cercopithecus_preussi,monochromatic
FSHR,Pithecia_pithecia,dichromatic
FSHR,Cercopithecus_ascanius,monochromatic
FSHR,Callicebus_caligatus,monochromatic
FSHR,Cercocebus_atys,monochromatic
FSHR,Allenopithecus_nigroviridis,monochromatic
FSHR,Cercopithecus_mitis,monochromatic
FSHR,Alouatta_palliata,monochromatic
FSHR,Trachypithecus_johnii,dichromatic
FSHR,Ateles_chamek,monochromatic
FSHR,Sapajus_apella,monochromatic
FSHR,Papio_anubis,monochromatic
FSHR,Hylobates_klossii,monochromatic
FSHR,Cercopithecus_nictitans,monochromatic
FSHR,Cercopithecus_solatus,monochromatic
FSHR,Simias_concolor,monochromatic
FSHR,Macaca_fuscata,monochromatic
FSHR,Trachypithecus_vetulus,monochromatic
FSHR,Symphalangus_syndactylus,monochromatic
FSHR,Colobus_angolensis,dichromatic
FSHR,Trachypithecus_cristatus,dichromatic
FSHR,Macaca_cyclopis,monochromatic
FSHR,Eulemur_fulvus,monochromatic
FSHR,Rhinopithecus_roxellana,monochromatic
FSHR,Eulemur_mongoz,dichromatic
FSHR,Eulemur_rubriventer,monochromatic
FSHR,Macaca_tonkeana,monochromatic
FSHR,Cercopithecus_pogonias,monochromatic
FSHR,Hapalemur_griseus,monochromatic
FSHR,Lemur_catta,monochromatic
FSHR,Papio_cynocephalus,monochromatic
FSHR,Erythrocebus_patas,dichromatic
FSHR,Saimiri_boliviensis,monochromatic
FSHR,Cercopithecus_cephus,monochromatic
FSHR,Eulemur_flavifrons,dichromatic
FSHR,Macaca_arctoides,dichromatic
FSHR,Presbytis_potenziani,monochromatic
FSHR,Macaca_thibetana,monochromatic
FSHR,Trachypithecus_francoisi,dichromatic
FSHR,Saimiri_ustus,monochromatic
FSHR,Callicebus_cinerascens,monochromatic
FSHR,Cacajao_calvus,monochromatic
FSHR,Cercopithecus_diana,monochromatic
FSHR,Cercocebus_torquatus,monochromatic
FSHR,Nomascus_concolor,dichromatic
FSHR,Brachyteles_arachnoides,monochromatic
FSHR,Trachypithecus_auratus,dichromatic
FSHR,Cebus_olivaceus,monochromatic
FSHR,Ateles_marginatus,monochromatic
GNA11,Cercopithecus_hamlyni,dichromatic
GNA11,Cacajao_melanocephalus,monochromatic
GNA11,Colobus_guereza,dichromatic
GNA11,Nomascus_leucogenys,dichromatic
GNA11,Macaca_nigra,monochromatic
GNA11,Rhinopithecus_bieti,monochromatic
GNA11,Varecia_variegata,monochromatic
GNA11,Macaca_mulatta,monochromatic
GNA11,Lagothrix_lagotricha,monochromatic
GNA11,Pygathrix_nemaeus,monochromatic
GNA11,Callicebus_moloch,monochromatic
GNA11,Ateles_geoffroyi,monochromatic
GNA11,Papio_papio,monochromatic
GNA11,Prolemur_simus,monochromatic
GNA11,Chiropotes_chiropotes,monochromatic
GNA11,Eulemur_coronatus,monochromatic
GNA11,Trachypithecus_pileatus,dichromatic
GNA11,Alouatta_seniculus,monochromatic
GNA11,Saimiri_sciureus,monochromatic
GNA11,Saimiri_oerstedii,monochromatic
GNA11,Theropithecus_gelada,monochromatic
GNA11,Cebus_albifrons,monochromatic
GNA11,Alouatta_caraya,dichromatic
GNA11,Mandrillus_leucophaeus,monochromatic
GNA11,Callicebus_brunneus,monochromatic
GNA11,Nomascus_gabriellae,dichromatic
GNA11,Cercopithecus_campbelli,monochromatic
GNA11,Callicebus_hoffmannsi,monochromatic
GNA11,Papio_ursinus,monochromatic
GNA11,Pithecia_albicans,monochromatic
GNA11,Presbytis_melalophos,monochromatic
GNA11,Eulemur_macaco,dichromatic
GNA11,Hylobates_pileatus,dichromatic
GNA11,Alouatta_belzebul,monochromatic
GNA11,Callicebus_donacophilus,monochromatic
GNA11,Ateles_belzebuth,monochromatic
GNA11,Cercopithecus_lhoesti,monochromatic
GNA11,Cercopithecus_mona,monochromatic
GNA11,Colobus_polykomos,monochromatic
GNA11,Ateles_paniscus,monochromatic
GNA11,Hylobates_moloch,monochromatic
GNA11,Cercopithecus_petaurista,monochromatic
GNA11,Trachypithecus_obscurus,dichromatic
GNA11,Trachypithecus_geei,dichromatic
GNA11,Cercopithecus_preussi,monochromatic
GNA11,Pithecia_pithecia,dichromatic
GNA11,Cercopithecus_ascanius,monochromatic
GNA11,Callicebus_caligatus,monochromatic
GNA11,Cercocebus_atys,monochromatic
GNA11,Cercopithecus_mitis,monochromatic
GNA11,Alouatta_palliata,monochromatic
GNA11,Trachypithecus_johnii,dichromatic
GNA11,Ateles_chamek,monochromatic
GNA11,Papio_anubis,monochromatic
GNA11,Cercopithecus_nictitans,monochromatic
GNA11,Trachypithecus_vetulus,monochromatic
GNA11,Symphalangus_syndactylus,monochromatic
GNA11,Colobus_angolensis,dichromatic
GNA11,Trachypithecus_cristatus,dichromatic
GNA11,Macaca_cyclopis,monochromatic
GNA11,Lophocebus_aterrimus,monochromatic
GNA11,Eulemur_fulvus,monochromatic
GNA11,Rhinopithecus_roxellana,monochromatic
GNA11,Eulemur_mongoz,dichromatic
GNA11,Eulemur_rubriventer,monochromatic
GNA11,Cercopithecus_pogonias,monochromatic
GNA11,Hapalemur_griseus,monochromatic
GNA11,Lemur_catta,monochromatic
GNA11,Mandrillus_sphinx,monochromatic
GNA11,Papio_cynocephalus,monochromatic
GNA11,Erythrocebus_patas,dichromatic
GNA11,Saimiri_boliviensis,monochromatic
GNA11,Eulemur_flavifrons,dichromatic
GNA11,Macaca_arctoides,dichromatic
GNA11,Macaca_thibetana,monochromatic
GNA11,Trachypithecus_francoisi,dichromatic
GNA11,Saimiri_ustus,monochromatic
GNA11,Callicebus_cinerascens,monochromatic
GNA11,Cacajao_calvus,monochromatic
GNA11,Cercopithecus_diana,monochromatic
GNA11,Cercocebus_torquatus,monochromatic
GNA11,Nomascus_concolor,dichromatic
GNA11,Brachyteles_arachnoides,monochromatic
GNA11,Trachypithecus_auratus,dichromatic
GNA11,Cebus_olivaceus,monochromatic
GNA11,Ateles_marginatus,monochromatic
GNAQ,Cercopithecus_hamlyni,dichromatic
GNAQ,Cacajao_melanocephalus,monochromatic
GNAQ,Colobus_guereza,dichromatic
GNAQ,Nomascus_leucogenys,dichromatic
GNAQ,Macaca_nigra,monochromatic
GNAQ,Varecia_variegata,monochromatic
GNAQ,Macaca_mulatta,monochromatic
GNAQ,Lagothrix_lagotricha,monochromatic
GNAQ,Pygathrix_nemaeus,monochromatic
GNAQ,Callicebus_moloch,monochromatic
GNAQ,Ateles_geoffroyi,monochromatic
GNAQ,Papio_papio,monochromatic
GNAQ,Prolemur_simus,monochromatic
GNAQ,Chiropotes_chiropotes,monochromatic
GNAQ,Eulemur_coronatus,monochromatic
GNAQ,Alouatta_seniculus,monochromatic
GNAQ,Saimiri_sciureus,monochromatic
GNAQ,Saimiri_oerstedii,monochromatic
GNAQ,Theropithecus_gelada,monochromatic
GNAQ,Cebus_albifrons,monochromatic
GNAQ,Alouatta_caraya,dichromatic
GNAQ,Mandrillus_leucophaeus,monochromatic
GNAQ,Callicebus_brunneus,monochromatic
GNAQ,Nomascus_gabriellae,dichromatic
GNAQ,Callicebus_hoffmannsi,monochromatic
GNAQ,Papio_ursinus,monochromatic
GNAQ,Pithecia_albicans,monochromatic
GNAQ,Presbytis_melalophos,monochromatic
GNAQ,Hylobates_pileatus,dichromatic
GNAQ,Alouatta_belzebul,monochromatic
GNAQ,Callicebus_donacophilus,monochromatic
GNAQ,Ateles_fusciceps,monochromatic
GNAQ,Ateles_belzebuth,monochromatic
GNAQ,Cercopithecus_lhoesti,monochromatic
GNAQ,Cercopithecus_mona,monochromatic
GNAQ,Colobus_polykomos,monochromatic
GNAQ,Ateles_paniscus,monochromatic
GNAQ,Hylobates_moloch,monochromatic
GNAQ,Cercopithecus_petaurista,monochromatic
GNAQ,Cercopithecus_preussi,monochromatic
GNAQ,Pithecia_pithecia,dichromatic
GNAQ,Cercopithecus_ascanius,monochromatic
GNAQ,Callicebus_caligatus,monochromatic
GNAQ,Cercocebus_atys,monochromatic
GNAQ,Cercopithecus_mitis,monochromatic
GNAQ,Alouatta_palliata,monochromatic
GNAQ,Ateles_chamek,monochromatic
GNAQ,Sapajus_apella,monochromatic
GNAQ,Papio_anubis,monochromatic
GNAQ,Cercopithecus_nictitans,monochromatic
GNAQ,Symphalangus_syndactylus,monochromatic
GNAQ,Colobus_angolensis,dichromatic
GNAQ,Macaca_cyclopis,monochromatic
GNAQ,Lophocebus_aterrimus,monochromatic
GNAQ,Eulemur_fulvus,monochromatic
GNAQ,Rhinopithecus_roxellana,monochromatic
GNAQ,Eulemur_mongoz,dichromatic
GNAQ,Eulemur_rubriventer,monochromatic
GNAQ,Cercopithecus_pogonias,monochromatic
GNAQ,Hapalemur_griseus,monochromatic
GNAQ,Lemur_catta,monochromatic
GNAQ,Mandrillus_sphinx,monochromatic
GNAQ,Saimiri_boliviensis,monochromatic
GNAQ,Eulemur_flavifrons,dichromatic
GNAQ,Macaca_arctoides,dichromatic
GNAQ,Macaca_thibetana,monochromatic
GNAQ,Trachypithecus_francoisi,dichromatic
GNAQ,Saimiri_ustus,monochromatic
GNAQ,Callicebus_cinerascens,monochromatic
GNAQ,Cacajao_calvus,monochromatic
GNAQ,Cercopithecus_diana,monochromatic
GNAQ,Nomascus_concolor,dichromatic
GNAQ,Brachyteles_arachnoides,monochromatic
GNAQ,Cebus_olivaceus,monochromatic
GNAQ,Ateles_marginatus,monochromatic
GNRH1,Cercopithecus_hamlyni,dichromatic
GNRH1,Cercopithecus_neglectus,monochromatic
GNRH1,Colobus_guereza,dichromatic
GNRH1,Nomascus_leucogenys,dichromatic
GNRH1,Macaca_nigra,monochromatic
GNRH1,Rhinopithecus_bieti,monochromatic
GNRH1,Varecia_variegata,monochromatic
GNRH1,Macaca_mulatta,monochromatic
GNRH1,Hylobates_agilis,monochromatic
GNRH1,Lagothrix_lagotricha,monochromatic
GNRH1,Pygathrix_nemaeus,monochromatic
GNRH1,Ateles_geoffroyi,monochromatic
GNRH1,Papio_papio,monochromatic
GNRH1,Prolemur_simus,monochromatic
GNRH1,Eulemur_coronatus,monochromatic
GNRH1,Trachypithecus_pileatus,dichromatic
GNRH1,Alouatta_seniculus,monochromatic
GNRH1,Macaca_radiata,monochromatic
GNRH1,Saimiri_sciureus,monochromatic
GNRH1,Saimiri_oerstedii,monochromatic
GNRH1,Theropithecus_gelada,monochromatic
GNRH1,Cebus_albifrons,monochromatic
GNRH1,Alouatta_caraya,dichromatic
GNRH1,Mandrillus_leucophaeus,monochromatic
GNRH1,Nomascus_gabriellae,dichromatic
GNRH1,Cercopithecus_campbelli,monochromatic
GNRH1,Papio_ursinus,monochromatic
GNRH1,Pithecia_albicans,monochromatic
GNRH1,Presbytis_melalophos,monochromatic
GNRH1,Eulemur_macaco,dichromatic
GNRH1,Hylobates_pileatus,dichromatic
GNRH1,Alouatta_belzebul,monochromatic
GNRH1,Ateles_fusciceps,monochromatic
GNRH1,Ateles_belzebuth,monochromatic
GNRH1,Cercopithecus_lhoesti,monochromatic
GNRH1,Presbytis_comata,monochromatic
GNRH1,Cercopithecus_mona,monochromatic
GNRH1,Colobus_polykomos,monochromatic
GNRH1,Ateles_paniscus,monochromatic
GNRH1,Hylobates_moloch,monochromatic
GNRH1,Cercopithecus_petaurista,monochromatic
GNRH1,Pygathrix_cinerea,monochromatic
GNRH1,Trachypithecus_obscurus,dichromatic
GNRH1,Trachypithecus_geei,dichromatic
GNRH1,Cercopithecus_preussi,monochromatic
GNRH1,Pithecia_pithecia,dichromatic
GNRH1,Cercopithecus_ascanius,monochromatic
GNRH1,Cercocebus_atys,monochromatic
GNRH1,Allenopithecus_nigroviridis,monochromatic
GNRH1,Cercopithecus_mitis,monochromatic
GNRH1,Alouatta_palliata,monochromatic
GNRH1,Trachypithecus_johnii,dichromatic
GNRH1,Ateles_chamek,monochromatic
GNRH1,Sapajus_apella,monochromatic
GNRH1,Papio_anubis,monochromatic
GNRH1,Hylobates_klossii,monochromatic
GNRH1,Cercopithecus_nictitans,monochromatic
GNRH1,Cercopithecus_solatus,monochromatic
GNRH1,Simias_concolor,monochromatic
GNRH1,Macaca_fuscata,monochromatic
GNRH1,Trachypithecus_vetulus,monochromatic
GNRH1,Symphalangus_syndactylus,monochromatic
GNRH1,Colobus_angolensis,dichromatic
GNRH1,Trachypithecus_cristatus,dichromatic
GNRH1,Macaca_cyclopis,monochromatic
GNRH1,Lophocebus_aterrimus,monochromatic
GNRH1,Eulemur_fulvus,monochromatic
GNRH1,Rhinopithecus_roxellana,monochromatic
GNRH1,Eulemur_mongoz,dichromatic
GNRH1,Eulemur_rubriventer,monochromatic
GNRH1,Macaca_tonkeana,monochromatic
GNRH1,Cercopithecus_pogonias,monochromatic
GNRH1,Hapalemur_griseus,monochromatic
GNRH1,Lemur_catta,monochromatic
GNRH1,Mandrillus_sphinx,monochromatic
GNRH1,Papio_cynocephalus,monochromatic
GNRH1,Erythrocebus_patas,dichromatic
GNRH1,Saimiri_boliviensis,monochromatic
GNRH1,Cercopithecus_cephus,monochromatic
GNRH1,Eulemur_flavifrons,dichromatic
GNRH1,Macaca_arctoides,dichromatic
GNRH1,Presbytis_potenziani,monochromatic
GNRH1,Macaca_thibetana,monochromatic
GNRH1,Trachypithecus_francoisi,dichromatic
GNRH1,Saimiri_ustus,monochromatic
GNRH1,Callicebus_cinerascens,monochromatic
GNRH1,Cercopithecus_diana,monochromatic
GNRH1,Cercocebus_torquatus,monochromatic
GNRH1,Nomascus_concolor,dichromatic
GNRH1,Brachyteles_arachnoides,monochromatic
GNRH1,Trachypithecus_auratus,dichromatic
GNRH1,Cebus_olivaceus,monochromatic
GNRH1,Ateles_marginatus,monochromatic
GNRH2,Cercopithecus_hamlyni,dichromatic
GNRH2,Cacajao_melanocephalus,monochromatic
GNRH2,Cercopithecus_neglectus,monochromatic
GNRH2,Colobus_guereza,dichromatic
GNRH2,Macaca_nigra,monochromatic
GNRH2,Macaca_mulatta,monochromatic
GNRH2,Hylobates_agilis,monochromatic
GNRH2,Lagothrix_lagotricha,monochromatic
GNRH2,Pygathrix_nemaeus,monochromatic
GNRH2,Callicebus_moloch,monochromatic
GNRH2,Ateles_geoffroyi,monochromatic
GNRH2,Papio_papio,monochromatic
GNRH2,Chiropotes_chiropotes,monochromatic
GNRH2,Trachypithecus_pileatus,dichromatic
GNRH2,Alouatta_seniculus,monochromatic
GNRH2,Macaca_radiata,monochromatic
GNRH2,Saimiri_sciureus,monochromatic
GNRH2,Saimiri_oerstedii,monochromatic
GNRH2,Theropithecus_gelada,monochromatic
GNRH2,Cebus_albifrons,monochromatic
GNRH2,Alouatta_caraya,dichromatic
GNRH2,Mandrillus_leucophaeus,monochromatic
GNRH2,Callicebus_brunneus,monochromatic
GNRH2,Nomascus_gabriellae,dichromatic
GNRH2,Cercopithecus_campbelli,monochromatic
GNRH2,Callicebus_hoffmannsi,monochromatic
GNRH2,Papio_ursinus,monochromatic
GNRH2,Pithecia_albicans,monochromatic
GNRH2,Presbytis_melalophos,monochromatic
GNRH2,Alouatta_belzebul,monochromatic
GNRH2,Callicebus_donacophilus,monochromatic
GNRH2,Ateles_belzebuth,monochromatic
GNRH2,Cercopithecus_lhoesti,monochromatic
GNRH2,Presbytis_comata,monochromatic
GNRH2,Cercopithecus_mona,monochromatic
GNRH2,Colobus_polykomos,monochromatic
GNRH2,Ateles_paniscus,monochromatic
GNRH2,Cercopithecus_petaurista,monochromatic
GNRH2,Pygathrix_cinerea,monochromatic
GNRH2,Trachypithecus_obscurus,dichromatic
GNRH2,Trachypithecus_geei,dichromatic
GNRH2,Cercopithecus_preussi,monochromatic
GNRH2,Pithecia_pithecia,dichromatic
GNRH2,Cercopithecus_ascanius,monochromatic
GNRH2,Callicebus_caligatus,monochromatic
GNRH2,Cercocebus_atys,monochromatic
GNRH2,Allenopithecus_nigroviridis,monochromatic
GNRH2,Cercopithecus_mitis,monochromatic
GNRH2,Alouatta_palliata,monochromatic
GNRH2,Trachypithecus_johnii,dichromatic
GNRH2,Ateles_chamek,monochromatic
GNRH2,Hylobates_klossii,monochromatic
GNRH2,Cercopithecus_solatus,monochromatic
GNRH2,Simias_concolor,monochromatic
GNRH2,Macaca_fuscata,monochromatic
GNRH2,Trachypithecus_vetulus,monochromatic
GNRH2,Colobus_angolensis,dichromatic
GNRH2,Trachypithecus_cristatus,dichromatic
GNRH2,Macaca_cyclopis,monochromatic
GNRH2,Lophocebus_aterrimus,monochromatic
GNRH2,Eulemur_mongoz,dichromatic
GNRH2,Macaca_tonkeana,monochromatic
GNRH2,Cercopithecus_pogonias,monochromatic
GNRH2,Mandrillus_sphinx,monochromatic
GNRH2,Papio_cynocephalus,monochromatic
GNRH2,Erythrocebus_patas,dichromatic
GNRH2,Cercopithecus_cephus,monochromatic
GNRH2,Macaca_arctoides,dichromatic
